Alain,equiran,3,relevant,cat_aa
Alain,equiran,3,relevant,trans_id
Alain,equiran,3,relevant,trans_aa
Alain,equiran,3,relevant,diag_sup
Alain,equiran,3,relevant,diag_inf
Alain,equiran,3,relevant,mix
Alain,equiran,4,min_sup,cat_id
Alain,equiran,4,min_sup,cat_aa
Alain,equiran,4,min_sup,trans_id
Alain,equiran,4,min_sup,trans_aa
Alain,equiran,4,min_sup,diag_sup
Alain,equiran,4,min_sup,diag_inf
Alain,equiran,4,min_sup,mix
Alain,equiran,4,contrast,cat_id
Alain,equiran,4,contrast,cat_aa
Alain,equiran,4,contrast,trans_id
Alain,equiran,4,contrast,trans_aa
Alain,equiran,4,contrast,diag_sup
Alain,equiran,4,contrast,diag_inf
Alain,equiran,4,contrast,mix
Alain,equiran,4,afinidad,cat_id
Alain,equiran,4,afinidad,cat_aa
Alain,equiran,4,afinidad,trans_id
Alain,equiran,4,afinidad,trans_aa
Alain,equiran,4,afinidad,diag_sup
Alain,equiran,4,afinidad,diag_inf
Alain,equiran,4,afinidad,mix
Alain,equiran,4,relevant,cat_id
Alain,equiran,4,relevant,cat_aa
Alain,equiran,4,relevant,trans_id
Alain,equiran,4,relevant,trans_aa
Alain,equiran,4,relevant,diag_sup
Alain,equiran,4,relevant,diag_inf
Alain,equiran,4,relevant,mix
Alain,equiran,5,min_sup,cat_id
Alain,equiran,5,min_sup,cat_aa
Alain,equiran,5,min_sup,trans_id
Alain,equiran,5,min_sup,trans_aa
Alain,equiran,5,min_sup,diag_sup
Alain,equiran,5,min_sup,diag_inf
Alain,equiran,5,min_sup,mix
Alain,equiran,5,contrast,cat_id
Alain,equiran,5,contrast,cat_aa
Alain,equiran,5,contrast,trans_id
Alain,equiran,5,contrast,trans_aa
Alain,equiran,5,contrast,diag_sup
Alain,equiran,5,contrast,diag_inf
Alain,equiran,5,contrast,mix
Alain,equiran,5,afinidad,cat_id
Alain,equiran,5,afinidad,cat_aa
Alain,equiran,5,afinidad,trans_id
Alain,equiran,5,afinidad,trans_aa
Alain,equiran,5,afinidad,diag_sup
Alain,equiran,5,afinidad,diag_inf
Alain,equiran,5,afinidad,mix
Alain,equiran,5,relevant,cat_id
Alain,equiran,5,relevant,cat_aa
Alain,equiran,5,relevant,trans_id
Alain,equiran,5,relevant,trans_aa
Alain,equiran,5,relevant,diag_sup
Alain,equiran,5,relevant,diag_inf
Alain,equiran,5,relevant,mix
Alain,equiran,6,min_sup,cat_id
Alain,equiran,6,min_sup,cat_aa
Alain,equiran,6,min_sup,trans_id
Alain,equiran,6,min_sup,trans_aa
Alain,equiran,6,min_sup,diag_sup
Alain,equiran,6,min_sup,diag_inf
Alain,equiran,6,min_sup,mix
Alain,equiran,6,contrast,cat_id
Alain,equiran,6,contrast,cat_aa
Alain,equiran,6,contrast,trans_id
Alain,equiran,6,contrast,trans_aa
Alain,equiran,6,contrast,diag_sup
Alain,equiran,6,contrast,diag_inf
Alain,equiran,6,contrast,mix
Alain,equiran,6,afinidad,cat_id
Alain,equiran,6,afinidad,cat_aa
Alain,equiran,6,afinidad,trans_id
Alain,equiran,6,afinidad,trans_aa
Alain,equiran,6,afinidad,diag_sup
Alain,equiran,6,afinidad,diag_inf
Alain,equiran,6,afinidad,mix
Alain,equiran,6,relevant,cat_id
Alain,equiran,6,relevant,cat_aa
Alain,equiran,6,relevant,trans_id
Alain,equiran,6,relevant,trans_aa
Alain,equiran,6,relevant,diag_sup
Alain,equiran,6,relevant,diag_inf
Alain,equiran,6,relevant,mix
Alain,rand,3,min_sup,cat_id
Alain,rand,3,min_sup,cat_aa
Alain,rand,3,min_sup,trans_id
Alain,rand,3,min_sup,trans_aa
Alain,rand,3,min_sup,diag_sup
Alain,rand,3,min_sup,diag_inf
Alain,rand,3,min_sup,mix
Alain,rand,3,contrast,cat_id
Alain,rand,3,contrast,cat_aa
Alain,rand,3,contrast,trans_id
Alain,rand,3,contrast,trans_aa
Alain,rand,3,contrast,diag_sup
Alain,rand,3,contrast,diag_inf
Alain,rand,3,contrast,mix
Alain,rand,3,afinidad,cat_id
Alain,rand,3,afinidad,cat_aa
Alain,rand,3,afinidad,trans_id
Alain,rand,3,afinidad,trans_aa
Alain,rand,3,afinidad,diag_sup
Alain,rand,3,afinidad,diag_inf
Alain,rand,3,afinidad,mix
Alain,rand,3,relevant,cat_id
Alain,rand,3,relevant,cat_aa
Alain,rand,3,relevant,trans_id
Alain,rand,3,relevant,trans_aa
Alain,rand,3,relevant,diag_sup
Alain,rand,3,relevant,diag_inf
Alain,rand,3,relevant,mix
Alain,rand,4,min_sup,cat_id
Alain,rand,4,min_sup,cat_aa
Alain,rand,4,min_sup,trans_id
Alain,rand,4,min_sup,trans_aa
Alain,rand,4,min_sup,diag_sup
Alain,rand,4,min_sup,diag_inf
Alain,rand,4,min_sup,mix
Alain,rand,4,contrast,cat_id
Alain,rand,4,contrast,cat_aa
Alain,rand,4,contrast,trans_id
Alain,rand,4,contrast,trans_aa
Alain,rand,4,contrast,diag_sup
Alain,rand,4,contrast,diag_inf
Alain,rand,4,contrast,mix
Alain,rand,4,afinidad,cat_id
Alain,rand,4,afinidad,cat_aa
Alain,rand,4,afinidad,trans_id
Alain,rand,4,afinidad,trans_aa
Alain,rand,4,afinidad,diag_sup
Alain,rand,4,afinidad,diag_inf
Alain,rand,4,afinidad,mix
Alain,rand,4,relevant,cat_id
Alain,rand,4,relevant,cat_aa
Alain,rand,4,relevant,trans_id
Alain,rand,4,relevant,trans_aa
Alain,rand,4,relevant,diag_sup
Alain,rand,4,relevant,diag_inf
Alain,rand,4,relevant,mix
Alain,rand,5,min_sup,cat_id
Alain,rand,5,min_sup,cat_aa
Alain,rand,5,min_sup,trans_id
Alain,rand,5,min_sup,trans_aa
Alain,rand,5,min_sup,diag_sup
Alain,rand,5,min_sup,diag_inf
Alain,rand,5,min_sup,mix
Alain,rand,5,contrast,cat_id
Alain,rand,5,contrast,cat_aa
Alain,rand,5,contrast,trans_id
Alain,rand,5,contrast,trans_aa
Alain,rand,5,contrast,diag_sup
Alain,rand,5,contrast,diag_inf
Alain,rand,5,contrast,mix
Alain,rand,5,afinidad,cat_id
Alain,rand,5,afinidad,cat_aa
Alain,rand,5,afinidad,trans_id
Alain,rand,5,afinidad,trans_aa
Alain,rand,5,afinidad,diag_sup
Alain,rand,5,afinidad,diag_inf
Alain,rand,5,afinidad,mix
Alain,rand,5,relevant,cat_id
Alain,rand,5,relevant,cat_aa
Alain,rand,5,relevant,trans_id
Alain,rand,5,relevant,trans_aa
Alain,rand,5,relevant,diag_sup
Alain,rand,5,relevant,diag_inf
Alain,rand,5,relevant,mix
Alain,rand,6,min_sup,cat_id
Alain,rand,6,min_sup,cat_aa
Alain,rand,6,min_sup,trans_id
Alain,rand,6,min_sup,trans_aa
Alain,rand,6,min_sup,diag_sup
Alain,rand,6,min_sup,diag_inf
Alain,rand,6,min_sup,mix
Alain,rand,6,contrast,cat_id
Alain,rand,6,contrast,cat_aa
Alain,rand,6,contrast,trans_id
Alain,rand,6,contrast,trans_aa
Alain,rand,6,contrast,diag_sup
Alain,rand,6,contrast,diag_inf
Alain,rand,6,contrast,mix
Alain,rand,6,afinidad,cat_id
Alain,rand,6,afinidad,cat_aa
Alain,rand,6,afinidad,trans_id
Alain,rand,6,afinidad,trans_aa
Alain,rand,6,afinidad,diag_sup
Alain,rand,6,afinidad,diag_inf
Alain,rand,6,afinidad,mix
Alain,rand,6,relevant,cat_id
Alain,rand,6,relevant,cat_aa
Alain,rand,6,relevant,trans_id
Alain,rand,6,relevant,trans_aa
Alain,rand,6,relevant,diag_sup
Alain,rand,6,relevant,diag_inf
Alain,rand,6,relevant,mix
